X,Y,FID,CleverID,StopID,StopName,Timepoint,Direction,Routes_ser,NumberofRo,Latitude,Longitude,Mode,Shelter,Stop_type,On_avwk_FY,Off_avwk_F,On_avwk__1,Off_avwk_1,Ramp_Deplo,On_avwk_CY,Off_avwk_C,On_avwk__2,Off_avwk_2
-79.8188000295652,40.4107999557888,4291,8130,E32299,JAMES ST AT #530,NA,Outbound,P68,1,40.4108,-79.8188,Bus,No Shelter,Bus Stop,0.19,0.25,0,0,0,1,1,1,1
-79.872800029549,40.414299955776,4292,17313,E59690,WOODSTOCK AVE AT #2690,NA,Outbound,"59, 61A",2,40.4143,-79.8728,Bus,No Shelter,Bus Stop,0.19,0.68,0,1,0,1,3,1,3
-80.177500029502,40.5372999557386,4293,1456,N08660,BEAVER ST AT ST ANDREWS CHURCH,NA,Outbound,14,1,40.5373,-80.1775,Bus,No Shelter,Bus Stop,0.19,0.29,0,0,0,1,4,1,4
-80.0130000295673,40.5613999557887,4294,414,N41100,PEEBLES RD AT REMINGTON DR,NA,Both,"2, O5, P13",3,40.5614,-80.013,Bus,No Shelter,Bus Stop,0.19,0.8,0,1,0.03,1,1,1,1
-79.9650000295219,40.4218999557549,4295,4861,S27030,JOSEPHINE ST OPP #3033,NA,Outbound,48,1,40.4219,-79.965,Bus,No Shelter,Bus Stop,0.19,1.02,0,1,0,1,8,1,8
-79.9005000295299,40.3916999557615,4296,11040,S31730,MAIN ST AT W JAMES ST,NA,Outbound,"53, 53L",2,40.3917,-79.9005,Bus,No Shelter,Bus Stop,0.19,0.59,0,1,0,1,3,1,3
-80.0475000294895,40.41029995573,4297,5659,W08083,GREENTREE RD AT ORIOLE DR,NA,Inbound,38,1,40.4103,-80.0475,Bus,No Shelter,Bus Stop,0.19,0.06,0,0,0,1,0,1,0
-80.0753000294697,40.386099955715,4298,5806,W11701,LINDSAY RD AT NIXON SCHOOL,NA,Inbound,38,1,40.3861,-80.0753,Bus,No Shelter,Bus Stop,0.19,0.01,0,0,0,1,0,1,0
-80.0505000294993,40.4350999557374,4299,5463,W16360,NOBLESTOWN RD OPP DENISONVIEW ST,NA,Outbound,31,1,40.4351,-80.0505,Bus,No Shelter,Bus Stop,0.19,0.75,0,1,0,1,8,1,8
-79.9020000295542,40.4481999557798,4300,8471,E29950,HOMEWOOD AVE AT ROYCREST PL,NA,Outbound,74,1,40.4482,-79.902,Bus,No Shelter,Bus Stop,0.19,0.55,0,1,0,0,0,0,0
-80.1803000295025,40.5403999557389,4301,2379,N10946,BROAD ST AT BEAVER ST,NA,Outbound,21,1,40.5404,-80.1803,Bus,No Shelter,Bus Stop,0.19,2.91,0,3,0.01,0,0,0,0
-80.0017000295266,40.4602999557582,4302,986,N25520,HENDERSON ST OPP JAY ST,NA,Outbound,11,1,40.4603,-80.0017,Bus,No Shelter,Bus Stop,0.19,0.13,0,0,0,0,1,0,1
-80.0342000295243,40.4796999557563,4303,1875,N49490,SHADELAND AVE AT ETOLA ST FS,NA,Outbound,17,1,40.4797,-80.0342,Bus,No Shelter,Bus Stop,0.19,2.18,0,2,0.05,0,9,0,9
-79.9906000295105,40.4151999557462,4304,2675,S27680,KNOX AVE AT ROCHELLE ST,NA,Outbound,44,1,40.4152,-79.9906,Bus,No Shelter,Bus Stop,0.19,4.36,0,4,0.1,0,6,0,6
-79.9554000295082,40.3834999557448,4305,21580,S70540,CHURCHVIEW AVE AT JOHN ROMANUS DR FS,NA,Outbound,44,1,40.3835,-79.9554,Bus,No Shelter,Bus Stop,0.19,0.23,0,0,0,0,1,0,1
-80.0884000294705,40.3977999557155,4306,3903,W02920,CAROTHERS AVE AT LOCUST ST,NA,Outbound,G31,1,40.3978,-80.0884,Bus,No Shelter,Bus Stop,0.19,1,0,1,0.03,0,5,0,5
-80.0612000294982,40.4404999557364,4307,5035,W21690,STEUBEN ST AT RIDENOUR AVE,NA,Inbound,29,1,40.4405,-80.0612,Bus,No Shelter,Bus Stop,0.19,0.07,0,0,0,0,0,0,0
-79.9906000295806,40.5747999557989,4308,400,N71259,NORTHGATE DR AT SAMPLE RD,NA,Inbound,O5,1,40.5748,-79.9906,Bus,No Shelter,Bus Stop,0.18,0,0,0,0,No Data,No Data,No Data,No Data
-79.8947000295453,40.4225999557732,4309,7312,E51190,SCHOYER AVE OPP TONETTE ST,NA,Both,"71, P71",2,40.4226,-79.8947,Bus,No Shelter,Bus Stop,0.18,0.48,0,0,0,4,14,4,14
-79.8676000295455,40.4024999557735,4310,7293,E08610,BRADDOCK AVE AT 7TH ST,NA,Both,"59, 61A",2,40.4025,-79.8676,Bus,No Shelter,Bus Stop,0.18,0.29,0,0,0.01,3,1,3,1
-79.9318000295335,40.423499955764,4311,12139,E25200,GREENFIELD AVE AT DELEVAN ST,NA,Outbound,58,1,40.4235,-79.9318,Bus,No Shelter,Bus Stop,0.18,0.96,0,1,0,3,11,3,11
-79.9616000295244,40.4250999557568,4312,21623,S70578,SIDNEY ST AT SARAH ST,65,Inbound,75,1,40.4251,-79.9616,Bus,No Shelter,Bus Stop,0.18,0.46,0,0,0,3,12,3,12
-79.9364000295414,40.4449999557699,4313,7673,E06490,BEELER ST OPP UNGER LN FS,NA,Outbound,"67, 69",2,40.445,-79.9364,Bus,No Shelter,Bus Stop,0.18,0.73,0,1,0,2,6,2,6
-79.8137000295326,40.3325999557643,4314,11126,S30245,LONG RUN RD OPP COOLSPRINGS RD,NA,Inbound,P76,1,40.3326,-79.8137,Bus,No Shelter,Bus Stop,0.18,0.07,0,0,0,2,0,2,0
-80.0727000295098,40.4756999557452,4315,3487,W13210,MCCOY RD AT DUNN ST,NA,Outbound,22,1,40.4757,-80.0727,Bus,No Shelter,Bus Stop,0.18,0.96,0,1,0,2,3,2,3
-79.7879000296043,40.4767999558185,4316,19810,E50320,SALTSBURG RD OPP ALCOMA PARK PLAZA,NA,Outbound,77,1,40.4768,-79.7879,Bus,No Shelter,Bus Stop,0.18,3.31,0,3,0,1,9,1,9
-80.1918000295037,40.5519999557398,4317,18287,N08300,BEAVER RD AT EDGEWORTH LN FS,NA,Inbound,14,1,40.552,-80.1918,Bus,No Shelter,Bus Stop,0.18,0.13,0,0,0,1,1,1,1
-79.9876000295756,40.5611999557952,4318,3379,N19700,FERGUSON RD AT LAMMERTON DR,NA,Inbound,"2, P13",2,40.5612,-79.9876,Bus,No Shelter,Bus Stop,0.18,0,0,0,0,1,0,1,0
-79.7213000296926,40.6267999558855,4319,13467,N21920,FREEPORT RD AT SPRING HILL RD,NA,Inbound,P10,1,40.6268,-79.7213,Bus,No Shelter,Bus Stop,0.18,0,0,0,0,1,0,1,0
-79.982000029535,40.4645999557647,4320,2761,N31250,LOWRIE ST OPP FROMAN ST,NA,Outbound,4,1,40.4646,-79.982,Bus,No Shelter,Bus Stop,0.18,6.04,0,6,0.02,1,30,1,30
-80.0008000295317,40.4712999557621,4321,2809,N51640,SUNSET AVE OPP NORRIS ST,NA,Inbound,6,1,40.4713,-80.0008,Bus,No Shelter,Bus Stop,0.18,0.02,0,0,0,1,0,1,0
-79.9991000295027,40.4039999557403,4322,2522,S14670,DRYCOVE ST AT CONNISTON AVE,1333,Both,54,1,40.404,-79.9991,Bus,No Shelter,Bus Stop,0.18,0.28,0,0,0,1,1,1,1
-79.9392000294981,40.3479999557373,4323,12055,S25165,HWY RT 885 AT LEBANON CHURCH RD FS,NA,Inbound,59,1,40.348,-79.9392,Bus,Lamar,Bus Stop with Non-PAAC Shelter,0.18,3.04,0,3,0,1,6,1,6
-79.8561000295316,40.3621999557631,4324,11979,S38460,PENNSYLVANIA AVE AT CARNEGIE ST,NA,Inbound,59,1,40.3622,-79.8561,Bus,No Shelter,Bus Stop,0.18,0.55,0,1,0,1,2,1,2
-80.1360000294783,40.4516999557211,4325,5105,W22740,STEUBENVILLE PIKE AT HOLY TRINITY CHURCH,7166,Outbound,"24, 29",2,40.4517,-80.136,Bus,No Shelter,Bus Stop,0.18,1.74,0,2,0.01,1,21,1,21
-80.0915000294649,40.3873999557113,4326,5330,W25040,WASHINGTON PIKE AT RACEWAY PLAZA,22044,Outbound,"31, 38, G31",3,40.3874,-80.0915,Bus,No Shelter,Bus Stop,0.18,6.71,0,7,0.11,1,29,1,29
-80.1007000294545,40.3704999557034,4327,5493,W25450,WASHINGTON PIKE OPP VANADIUM RD,NA,Outbound,"31, 38, G31",3,40.3705,-80.1007,Bus,No Shelter,Bus Stop,0.18,1.26,0,1,0.01,1,8,1,8
-80.0803000294988,40.4562999557368,4328,3753,W25750,WINDGAP AVE AT SUMMERDALE ST,NA,Outbound,27,1,40.4563,-80.0803,Bus,No Shelter,Bus Stop,0.18,0.29,0,0,0,1,4,1,4
-80.1037000294448,40.350399955696,4329,18644,X15710,SARAH ST AT WINFIELD ST,NA,Inbound,41,1,40.3504,-80.1037,Bus,No Shelter,Bus Stop,0.18,0.02,0,0,0,1,0,1,0
-79.872800029557,40.4325999557821,4330,18507,E10150,BRINTON RD AT DRIVEWAY,NA,Inbound,P68,1,40.4326,-79.8728,Bus,No Shelter,Bus Stop,0.18,0.33,0,0,0,0,0,0,0
-79.8456000295541,40.4057999557802,4331,7450,E10210,WOLFE AVE AT PALLAS ST,NA,Outbound,P68,1,40.4058,-79.8456,Bus,No Shelter,Bus Stop,0.18,1.13,0,1,0,0,4,0,4
-79.842500029608,40.5259999558208,4332,14508,E30175,HULTON RD AT 3RD ST,NA,Outbound,"P16, P78",2,40.526,-79.8425,Bus,No Shelter,Bus Stop,0.18,0.98,0,1,0,0,4,0,4
-79.8374000295978,40.4988999558131,4333,14452,E55730,VERONA RD OPP ELLIOTT ST,NA,Outbound,P78,1,40.4989,-79.8374,Bus,No Shelter,Bus Stop,0.18,0.23,0,0,0,0,1,0,1
-79.8413000295986,40.5036999558136,4334,14321,E70065,WILDWOOD AVE AT #444,NA,Inbound,P78,1,40.5037,-79.8413,Bus,No Shelter,Bus Stop,0.18,0.06,0,0,0,0,0,0,0
-79.944500029524,40.4113999557568,4335,12250,E70856,HAZELWOOD AVE AT SECOND AVE,NA,Inbound,93,1,40.4114,-79.9445,Bus,No Shelter,Bus Stop,0.18,3.08,0,3,0.04,0,4,0,4
-80.0420000295395,40.5201999557677,4336,1007,N13780,CENTER AVE AT COLUMBIA AVE FS,NA,Outbound,13,1,40.5202,-80.042,Bus,No Shelter,Bus Stop,0.18,1.07,0,1,0,0,2,0,2
-79.9890000295371,40.4745999557662,4337,19322,N50510,SPRING GARDEN AVE OPP GIDDY WAY,NA,Outbound,7,1,40.4746,-79.989,Bus,No Shelter,Bus Stop,0.18,0.89,0,1,0.13,0,2,0,2
-79.8847000295352,40.3918999557656,4338,11744,S21360,GREENSPRINGS AVE AT DUQUESNE AVE FS,NA,Outbound,52L,1,40.3919,-79.8847,Bus,No Shelter,Bus Stop,0.18,1.58,0,2,0,0,6,0,6
-79.9066000295232,40.3808999557564,4339,11050,S31650,MAIN ST AT W LEHIGH AVE,NA,Outbound,"53, 53L",2,40.3809,-79.9066,Bus,No Shelter,Bus Stop,0.18,0.31,0,0,0,0,4,0,4
-79.9773000295133,40.4115999557485,4340,11615,S35200,MOUNTAIN AVE AT FISHER ST,12006,Outbound,44,1,40.4116,-79.9773,Bus,No Shelter,Bus Stop,0.18,5.02,0,5,0,0,17,0,17
-79.8979000294876,40.2928999557297,4341,11267,S50220,WORTHINGTON AVE AT 12TH ST,NA,Outbound,Y46,1,40.2929,-79.8979,Bus,No Shelter,Bus Stop,0.18,0.96,0,1,0,0,5,0,5
-79.891200029535,40.3962999557654,4342,20709,S70409,CYPRESS ST AT MIFFLIN ST,NA,Inbound,52L,1,40.3963,-79.8912,Bus,No Shelter,Bus Stop,0.18,0.01,0,0,0,0,0,0,0
-79.9762000295055,40.3930999557426,4343,21569,S70529,CUSTER AVE OPP SPENCER AVE,NA,Outbound,44,1,40.3931,-79.9762,Bus,No Shelter,Bus Stop,0.18,1.74,0,2,0,0,5,0,5
-80.0713000294735,40.3916999557179,4344,5882,W70128,GREENTREE RD AT VIRGINIA MANSIONS,NA,Outbound,38,1,40.3917,-80.0713,Bus,No Shelter,Bus Stop,0.18,1.19,0,1,0.04,0,3,0,3
-80.114700029507,40.5010999557428,4345,2401,W70145,CORAOPOLIS RD OPP HERBST RD,303,Both,20,1,40.5011,-80.1147,Bus,No Shelter,Bus Stop,0.18,0.59,0,1,0.03,0,2,0,2
-79.8467000295218,40.3327999557559,4346,10377,S46910,WALNUT ST AT 28TH AVE,NA,Outbound,60,1,40.3328,-79.8467,Bus,No Shelter,Bus Stop,0.17,1.01,0,1,0,3,5,3,5
-79.9099000295518,40.4486999557779,4347,8475,E48470,REYNOLDS ST AT DALLAS AVE,3026,Outbound,74,1,40.4487,-79.9099,Bus,No Shelter,Bus Stop,0.17,0.12,0,0,0,2,0,2,0
-79.9505000295511,40.4774999557771,4348,9268,E52970,STANTON AVE OPP 52ND ST,NA,Inbound,87,1,40.4775,-79.9505,Bus,No Shelter,Bus Stop,0.17,0.16,0,0,0,2,1,2,1
-79.9221000295456,40.4438999557732,4349,7644,E57680,WILKINS AVE AT WOODLAND RD,NA,Both,"67, 69, 74",3,40.4439,-79.9221,Bus,No Shelter,Bus Stop,0.17,0.36,0,0,0,2,4,2,4
-79.9828000295366,40.4690999557659,4350,2730,N45120,PITTVIEW AVE OPP TEUTONIA ST,NA,Inbound,4,1,40.4691,-79.9828,Bus,No Shelter,Bus Stop,0.17,0.02,0,0,0,2,0,2,0
-79.82830002955,40.3833999557773,4351,20665,S70352,PORT PERRY RD AT E PITTSBURGH-MCKEESPORT BLVD,NA,Outbound,55,1,40.3834,-79.8283,Bus,No Shelter,Bus Stop,0.17,0.06,0,0,0,2,0,2,0
-80.0793000294682,40.3854999557137,4352,5801,W11732,LINDSAY RD AT #722,NA,Inbound,38,1,40.3855,-80.0793,Bus,No Shelter,Bus Stop,0.17,0,0,0,0,2,0,2,0
-80.0670000294876,40.4207999557285,4353,5528,W16830,NOBLESTOWN RD AT MORANGE RD,NA,Outbound,31,1,40.4208,-80.067,Bus,No Shelter,Bus Stop,0.17,0.36,0,0,0,2,2,2,2
-79.8430000295541,40.4035999557801,4354,7453,E09830,BRINTON AVE AT QUARRY AVE,NA,Outbound,P68,1,40.4036,-79.843,Bus,No Shelter,Bus Stop,0.17,1.39,0,1,0.01,1,3,1,3
-79.8643000295553,40.422499955781,4355,7348,E10330,BRINTON RD AT WILKINS AVE,NA,Outbound,P68,1,40.4225,-79.8643,Bus,No Shelter,Bus Stop,0.17,0.88,0,1,0,1,4,1,4
-79.7854000295872,40.4358999558056,4356,13596,E38330,MALL BLVD AT WM PENN HWY,NA,Outbound,67,1,40.4359,-79.7854,Bus,No Shelter,Bus Stop,0.17,0.94,0,1,0,1,4,1,4
-79.8158000295679,40.4147999557908,4357,8133,E70083,JAMES ST AT LOWER BOONE DR,NA,Outbound,P68,1,40.4148,-79.8158,Bus,No Shelter,Bus Stop,0.17,0.21,0,0,0,1,3,1,3
-79.8512000295776,40.4634999557979,4358,19786,E70449,FRANKSTOWN RD AT FRANKSTOWN GARDENS,NA,Outbound,77,1,40.4635,-79.8512,Bus,No Shelter,Bus Stop,0.17,0.25,0,0,0,1,1,1,1
-79.8211000295587,40.3977999557838,4359,21239,E70878,GREENSBURG PIKE AT KLINE AVE FS,NA,Outbound,59,1,40.3978,-79.8211,Bus,No Shelter,Bus Stop,0.17,1.12,0,1,0.02,1,2,1,2
-80.0315000295341,40.4998999557636,4360,860,N28570,JACKS RUN RD OPP YORK DR,NA,Inbound,17,1,40.4999,-80.0315,Bus,No Shelter,Bus Stop,0.17,0.02,0,0,0,1,0,1,0
-80.0155000295329,40.4850999557628,4361,902,N43390,PERRYSVILLE AVE AT CHERRYFIELD ST,NA,Outbound,8,1,40.4851,-80.0155,Bus,No Shelter,Bus Stop,0.17,2.36,0,2,0,1,6,1,6
-80.0045000295363,40.4845999557655,4362,1770,N45490,REGULUS ST AT COLBY ST,NA,Inbound,"15, 6",2,40.4846,-80.0045,Bus,No Shelter,Bus Stop,0.17,0.01,0,0,0,1,0,1,0
-79.9129000295099,40.3552999557463,4363,12047,S10470,BUTTERMILK HOLLOW RD AT REMNANT WORLD,NA,Outbound,"53, 53L, 56",3,40.3553,-79.9129,Bus,No Shelter,Bus Stop,0.17,0.26,0,0,0,1,5,1,5
-79.992100029479,40.3442999557225,4364,6909,S13980,CURRY RD OPP LAUREL DR,NA,Inbound,Y45,1,40.3443,-79.9921,Bus,No Shelter,Bus Stop,0.17,0,0,0,0,1,0,1,0
-79.8813000295381,40.3960999557679,4365,11949,S32150,MAPLE ST AT ELIZA ST,NA,Inbound,59,1,40.3961,-79.8813,Bus,No Shelter,Bus Stop,0.17,1.21,0,1,0,1,2,1,2
-79.8439000295399,40.3718999557695,4366,18159,S70003,DUQUESNE BLVD AT LIBRARY PL,5064,Outbound,P7,1,40.3719,-79.8439,Bus,No Shelter,Bus Stop,0.17,3.25,0,3,0,1,18,1,18
-80.1744000294966,40.5224999557345,4367,2370,W00390,4TH AVE AT THORN ST,NA,Outbound,21,1,40.5225,-80.1744,Bus,No Shelter,Bus Stop,0.17,0.79,0,1,0,1,2,1,2
-80.1364000294844,40.4659999557256,4368,4389,W20670,CLEVER RD AT SILVER LN FS,NA,Inbound,24,1,40.466,-80.1364,Bus,No Shelter,Bus Stop,0.17,0.29,0,0,0,1,1,1,1
-80.0164000295094,40.4321999557452,4369,6761,X18790,VIRGINIA AVE AT LABELLE ST,NA,Outbound,40,1,40.4322,-80.0164,Bus,No Shelter,Bus Stop,0.17,1.08,0,1,0.02,1,8,1,8
-79.7754000295756,40.402099955797,4370,7852,E10680,BROADWAY BLVD OPP BRINTON AVE,NA,Outbound,"69, P69",2,40.4021,-79.7754,Bus,No Shelter,Bus Stop,0.17,2.25,0,2,0,0,5,0,5
-79.9189000295613,40.477099955785,4371,3281,E18870,EUCLID AVE AT CALLOWHILL ST,NA,Outbound,"71A, 71B",2,40.4771,-79.9189,Bus,No Shelter,Bus Stop,0.17,6.27,0,6,0,0,40,0,40
-79.9021000295541,40.4480999557797,4372,8374,E30010,HOMEWOOD AVE OPP ROYCREST PL,NA,Inbound,74,1,40.4481,-79.9021,Bus,No Shelter,Bus Stop,0.17,0.25,0,0,0,0,1,0,1
-79.846300029577,40.4583999557974,4373,7729,E34200,LAKETON RD AT LINDBERG AVE,NA,Outbound,P78,1,40.4584,-79.8463,Bus,No Shelter,Bus Stop,0.17,1.79,0,2,0,0,5,0,5
-79.7876000295844,40.4312999558035,4374,8146,E44770,OXFORD DR AT RACQUET CLUB APTS,NA,Outbound,P68,1,40.4313,-79.7876,Bus,No Shelter,Bus Stop,0.17,2.44,0,2,0,0,9,0,9
-79.7779000295904,40.4374999558081,4375,18622,E59060,WM PENN HWY OPP NORTHERN PIKE,NA,Outbound,67,1,40.4375,-79.7779,Bus,No Shelter,Bus Stop,0.17,2.18,0,2,0,0,7,0,7
-79.871200029549,40.4132999557761,4376,7167,E59730,WOODSTOCK AVE OPP WILKINS AVE,NA,Outbound,"59, 61A",2,40.4133,-79.8712,Bus,No Shelter,Bus Stop,0.17,0.32,0,0,0,0,1,0,1
-79.8442000295799,40.4634999557996,4377,19169,E70325,COAL HOLLOW RD AT CLIFF DR,NA,Outbound,P78,1,40.4635,-79.8442,Bus,No Shelter,Bus Stop,0.17,1.76,0,2,0,0,4,0,4
-79.8238000295596,40.4018999557845,4378,21243,E70877,GREENSBURG PIKE AT 1ST ST FS,NA,Outbound,59,1,40.4019,-79.8238,Bus,No Shelter,Bus Stop,0.17,0.14,0,0,0,0,0,0,0
-79.8222000295542,40.3883999557805,4379,21242,E70881,GREENSBURG PIKE OPP VERSAILLES CASTLE APTS,NA,Outbound,59,1,40.3884,-79.8222,Bus,No Shelter,Bus Stop,0.17,5.55,0,6,0.01,0,10,0,10
-80.0134000295319,40.4810999557621,4380,898,N43800,PERRYSVILLE AVE AT #3358,NA,Outbound,8,1,40.4811,-80.0134,Bus,No Shelter,Bus Stop,0.17,0.3,0,0,0.01,0,1,0,1
-79.9823000295357,40.4665999557653,4381,2763,N45840,RIALTO ST AT TOURS ST,NA,Outbound,4,1,40.4666,-79.9823,Bus,No Shelter,Bus Stop,0.17,0.36,0,0,0.04,0,1,0,1
-79.9949000295323,40.4682999557626,4382,22429,N71304,MATHIAS ST AT MANOR CARE DRVWY,NA,Outbound,6,1,40.4683,-79.9949,Bus,No Shelter,Bus Stop,0.17,3.52,0,4,0,0,7,0,7
-79.9936000294884,40.3670999557296,4383,6863,S40020,PROVOST RD AT WHITEHALL CIR,NA,Outbound,Y47,1,40.3671,-79.9936,Bus,No Shelter,Bus Stop,0.17,0.84,0,1,0,0,1,0,1
-79.9715000295038,40.3855999557413,4384,21575,S70440,CHURCHVIEW AVE AT WILLETT RD,22128,Outbound,44,1,40.3856,-79.9715,Bus,No Shelter,Bus Stop,0.17,2.2,0,2,0.04,0,8,0,8
-80.0601000295112,40.4692999557462,4385,2320,W10420,ISLAND AVE AT JOHN ST FS,NA,Outbound,21,1,40.4693,-80.0601,Bus,No Shelter,Bus Stop,0.17,1.23,0,1,0.02,0,3,0,3
-80.0666000294872,40.4195999557282,4386,5415,W18340,NOBLESTOWN RD OPP ST PAUL'S SEMINARY,NA,Inbound,31,1,40.4196,-80.0666,Bus,No Shelter,Bus Stop,0.17,0.03,0,0,0,0,0,0,0
-80.0299000294988,40.4183999557372,4387,19277,X00800,BANKSVILLE RD AT BANKSVILLE AVE,NA,Outbound,36,1,40.4184,-80.0299,Bus,No Shelter,Bus Stop,0.17,0.22,0,0,0.02,0,1,0,1
-79.7703000295919,40.4354999558093,4388,22737,E71004,MONROEVILLE BLVD AT TARGET DR FS,NA,Outbound,P68,1,40.4355,-79.7703,Bus,No Shelter,Bus Stop,0.16,1.43,0,1,0,No Data,No Data,No Data,No Data
-79.9202000295023,40.3434999557406,4389,22578,S70617,CAMP HOLLOW RD OPP BEVERLY DR,NA,Both,55,1,40.3435,-79.9202,Bus,No Shelter,Bus Stop,0.16,0.16,0,0,0,No Data,No Data,No Data,No Data
-79.9185000295401,40.4285999557691,4390,8487,E54400,TILBURY AVE AT FORWARD AVE,20079,Outbound,74,1,40.4286,-79.9185,Bus,No Shelter,Bus Stop,0.16,2.87,0,3,0,13,12,13,12
-79.8865000294975,40.3068999557372,4391,20624,S70375,STATE ST AT DIVISION AVE,NA,Outbound,55,1,40.3069,-79.8865,Bus,No Shelter,Bus Stop,0.16,0.1,0,0,0,4,3,4,3
-80.0272000295088,40.4389999557447,4392,6775,X07080,GREENLEAF ST AT FINGAL ST,NA,Outbound,40,1,40.439,-80.0272,Bus,No Shelter,Bus Stop,0.16,1.35,0,1,0,4,5,4,5
-79.9492000295517,40.4780999557775,4393,19444,E53050,STANTON AVE OPP MCCANDLESS AVE,NA,Inbound,87,1,40.4781,-79.9492,Bus,No Shelter,Bus Stop,0.16,0.12,0,0,0,3,1,3,1
-79.9906000294857,40.3584999557275,4394,20806,S09420,BROWNSVILLE RD OPP CURRY RD FS,NA,Inbound,Y47,1,40.3585,-79.9906,Bus,No Shelter,Bus Stop,0.16,0.09,0,0,0,3,0,3,0
-79.8284000295337,40.3460999557649,4395,21490,S70430,GREEN LOT AT BROADWAY AVE,1370,Inbound,56,1,40.3461,-79.8284,Bus,No Shelter,Bus Stop,0.16,0.12,0,0,0,3,0,3,0
-80.1070000295038,40.4878999557403,4396,3432,W14500,CORAOPOLIS RD OPP EHLE AVE,NA,Both,20,1,40.4879,-80.107,Bus,No Shelter,Bus Stop,0.16,0.08,0,0,0,3,2,3,2
-79.9381000295514,40.4689999557774,4397,19465,E15030,COLUMBO ST AT ATLANTIC AVE,NA,Outbound,89,1,40.469,-79.9381,Bus,No Shelter,Bus Stop,0.16,1.59,0,2,0,2,8,2,8
-79.8512000295777,40.4636999557979,4398,14401,E21240,FRANKSTOWN RD OPP FRANKSTOWN GARDENS,NA,Inbound,77,1,40.4637,-79.8512,Bus,No Shelter,Bus Stop,0.16,0.34,0,0,0,2,1,2,1
-79.7808000295591,40.3684999557845,4399,19476,E36260,LINCOLN HWY AT JACKS RUN RD FS,NA,Inbound,P76,1,40.3685,-79.7808,Bus,No Shelter,Bus Stop,0.16,0.17,0,0,0,2,0,2,0
-79.9373000295358,40.4327999557656,4400,19899,E70400,GREENFIELD RD AT OVERLOOK DR,NA,Inbound,58,1,40.4328,-79.9373,Bus,No Shelter,Bus Stop,0.16,0.19,0,0,0.04,2,4,2,4
-79.8478000295218,40.3335999557558,4401,10263,S46890,WALNUT ST AT 27TH AVE FS,NA,Inbound,60,1,40.3336,-79.8478,Bus,No Shelter,Bus Stop,0.16,0.12,0,0,0,2,0,2,0
-80.0765000294633,40.3723999557101,4402,6276,X02060,BOWER HILL RD AT CLEMSON DR,NA,Inbound,41,1,40.3724,-80.0765,Bus,No Shelter,Bus Stop,0.16,0.01,0,0,0,2,0,2,0
-79.8212000295608,40.4024999557853,4403,7773,E03010,AIRBRAKE AVE AT 9TH ST,NA,Inbound,"69, P69",2,40.4025,-79.8212,Bus,No Shelter,Bus Stop,0.16,0.02,0,0,0,1,0,1,0
-79.9662000295308,40.4432999557617,4404,8642,E55855,WADSWORTH ST AT ROBINSON ST,NA,Outbound,81,1,40.4433,-79.9662,Bus,No Shelter,Bus Stop,0.62,1.8,1,2,0,4,14,4,14
-79.9975000295128,40.4256999557479,4405,6729,X01280,BELTZHOOVER AVE AT KATHLEEN ST,NA,Outbound,43,1,40.4257,-79.9975,Bus,No Shelter,Bus Stop,0.09,1.07,0,1,0.01,0,5,0,5
-79.8158000295743,40.4293999557956,4406,7505,E46910,PENN CENTER BLVD AT RODI RD,NA,Inbound,67,1,40.4294,-79.8158,Bus,No Shelter,Bus Stop,0.44,0.12,0,0,0,2,0,2,0
-80.0646000294699,40.3783999557152,4407,6416,X02375,BOWER HILL RD AT SEGAR RD,NA,Outbound,41,1,40.3784,-80.0646,Bus,No Shelter,Bus Stop,0.09,3.99,0,4,0.03,0,7,0,7
-79.9679000295294,40.4411999557606,4408,18907,E70371,ALLEQUIPPA ST AT WHITRIDGE ST,NA,Outbound,83,1,40.4412,-79.9679,Bus,No Shelter,Bus Stop,0.44,1.8,0,2,0.01,2,5,2,5
-79.8596000295742,40.4619999557952,4409,13789,E20890,FRANKSTOWN RD OPP CHAMPA ST,NA,Outbound,77,1,40.462,-79.8596,Bus,No Shelter,Bus Stop,0.44,1.14,0,1,0,1,5,1,5
-80.0010000295116,40.425699955747,4410,6732,X08950,KATHLEEN ST OPP ESTELLA AVE,NA,Outbound,43,1,40.4257,-80.001,Bus,No Shelter,Bus Stop,0.09,0.88,0,1,0.04,0,3,0,3
-79.8952000295504,40.4342999557769,4411,7238,E08980,BRADDOCK AVE AT OVERTON ST,NA,Outbound,61B,1,40.4343,-79.8952,Bus,No Shelter,Bus Stop,0.16,3.47,0,3,0,1,17,1,17
-79.8682000295666,40.4510999557894,4412,9099,E48690,ROBINSON BLVD OPP SUNRISE AVE,NA,Inbound,79,1,40.4511,-79.8682,Bus,No Shelter,Bus Stop,0.44,1.78,0,2,0.02,1,6,1,6
-80.0464000294834,40.3954999557254,4413,19276,X10680,MCFARLAND RD AT DORMONT PARK,NA,Inbound,36,1,40.3955,-80.0464,Bus,Lamar,Bus Stop with Non-PAAC Shelter,0.09,0.07,0,0,0,0,0,0,0
-79.9969000294772,40.3438999557212,4414,6915,S06500,BLOSSOM RD AT MCANULTY RD,NA,Inbound,Y45,1,40.3439,-79.9969,Bus,No Shelter,Bus Stop,0.62,0.04,1,0,0,4,0,4,0
